"","x"
"Ascomycota",0.976456458014977
"Basidiomycota",0.961276513891976
"Chytridiomycota",0.752066115702479
"Mortierellomycota",0.944787379972565
"Mucoromycota",0.886869340587619
"Olpidiomycota",0.5
"unidentified",0.974375157588755
